BBOX(geom, -74.003718,40.724778,-73.993718,40.734778) AND dtg DURING 2009-12-31T23:56:05+00:00/2010-01-01T00:56:04+00:00,result count: 981,1304
BBOX(geom, -73.962756,40.768537,-73.952756,40.778537) AND dtg DURING 2010-01-01T15:10:00+00:00/2010-01-01T16:09:59+00:00,result count: 623,88
BBOX(geom, -73.987002,40.77398,-73.977002,40.78398) AND dtg DURING 2010-01-02T10:52:28+00:00/2010-01-02T11:52:27+00:00,result count: 502,97
BBOX(geom, -74.003291,40.712609,-73.993291,40.722609) AND dtg DURING 2010-01-02T20:54:00+00:00/2010-01-02T21:53:59+00:00,result count: 486,128
BBOX(geom, -73.982821,40.768811,-73.972821,40.778811) AND dtg DURING 2010-01-03T12:37:37+00:00/2010-01-03T13:37:36+00:00,result count: 600,77
BBOX(geom, -73.954516,40.767717,-73.944516,40.777717) AND dtg DURING 2010-01-04T05:44:00+00:00/2010-01-04T06:43:59+00:00,result count: 305,49
BBOX(geom, -73.951136,40.768571,-73.941136,40.778571) AND dtg DURING 2010-01-04T17:33:00+00:00/2010-01-04T18:32:59+00:00,result count: 275,93
BBOX(geom, -73.965556,40.759774,-73.955556,40.769774) AND dtg DURING 2010-01-05T09:31:00+00:00/2010-01-05T10:30:59+00:00,result count: 916,90
BBOX(geom, -73.983722,40.784261,-73.973722,40.794261) AND dtg DURING 2010-01-05T19:36:23+00:00/2010-01-05T20:36:22+00:00,result count: 305,42
BBOX(geom, -73.980807,40.755014,-73.970807,40.765014) AND dtg DURING 2010-01-06T11:20:00+00:00/2010-01-06T12:19:59+00:00,result count: 1588,42
BBOX(geom, -73.980319,40.749559,-73.970319,40.759559) AND dtg DURING 2010-01-06T20:38:33+00:00/2010-01-06T21:38:32+00:00,result count: 2421,55
BBOX(geom, -73.992747,40.774442,-73.982747,40.784442) AND dtg DURING 2010-01-07T11:51:36+00:00/2010-01-07T12:51:35+00:00,result count: 198,44
BBOX(geom, -73.958613,40.695233,-73.948613,40.705233) AND dtg DURING 2010-01-07T20:51:09+00:00/2010-01-07T21:51:08+00:00,result count: 1,52
BBOX(geom, -74.005397,40.718972,-73.995397,40.728972) AND dtg DURING 2010-01-08T11:10:49+00:00/2010-01-08T12:10:48+00:00,result count: 456,36
BBOX(geom, -73.99718,40.739076,-73.98718,40.749076) AND dtg DURING 2010-01-08T20:02:20+00:00/2010-01-08T21:02:19+00:00,result count: 1525,45
BBOX(geom, -73.951976,40.775151,-73.941976,40.785151) AND dtg DURING 2010-01-09T09:09:16+00:00/2010-01-09T10:09:15+00:00,result count: 528,52
BBOX(geom, -74.013408,40.730207,-74.003408,40.740207) AND dtg DURING 2010-01-09T18:49:16+00:00/2010-01-09T19:49:15+00:00,result count: 654,51
BBOX(geom, -74.012339,40.735082,-74.002339,40.745082) AND dtg DURING 2010-01-10T02:38:00+00:00/2010-01-10T03:37:59+00:00,result count: 1255,41
BBOX(geom, -73.986133,40.732839,-73.976133,40.742839) AND dtg DURING 2010-01-10T17:33:37+00:00/2010-01-10T18:33:36+00:00,result count: 654,38
BBOX(geom, -74.00365,40.721074,-73.99365,40.731074) AND dtg DURING 2010-01-11T10:16:32+00:00/2010-01-11T11:16:31+00:00,result count: 366,30
BBOX(geom, -73.869983,40.766355,-73.859983,40.776355) AND dtg DURING 2010-01-11T20:04:00+00:00/2010-01-11T21:03:59+00:00,result count: 214,37
BBOX(geom, -73.983584,40.757566,-73.973584,40.767566) AND dtg DURING 2010-01-12T11:40:58+00:00/2010-01-12T12:40:57+00:00,result count: 1727,60
BBOX(geom, -74.001872,40.72025,-73.991872,40.73025) AND dtg DURING 2010-01-12T20:32:59+00:00/2010-01-12T21:32:58+00:00,result count: 1012,38
BBOX(geom, -73.981707,40.746129,-73.971707,40.756129) AND dtg DURING 2010-01-13T11:07:26+00:00/2010-01-13T12:07:25+00:00,result count: 1705,32
BBOX(geom, -74.016147,40.710752,-74.006147,40.720752) AND dtg DURING 2010-01-13T20:05:25+00:00/2010-01-13T21:05:24+00:00,result count: 678,33
BBOX(geom, -73.986766,40.760713,-73.976766,40.770713) AND dtg DURING 2010-01-14T10:34:08+00:00/2010-01-14T11:34:07+00:00,result count: 1130,39
BBOX(geom, -73.982089,40.782785,-73.972089,40.792785) AND dtg DURING 2010-01-14T19:50:11+00:00/2010-01-14T20:50:10+00:00,result count: 496,34
BBOX(geom, -73.979861,40.739514,-73.969861,40.749514) AND dtg DURING 2010-01-15T09:14:00+00:00/2010-01-15T10:13:59+00:00,result count: 919,49
BBOX(geom, -73.981112,40.771123,-73.971112,40.781123) AND dtg DURING 2010-01-15T19:11:00+00:00/2010-01-15T20:10:59+00:00,result count: 418,56
BBOX(geom, -73.964564,40.757856,-73.954564,40.767856) AND dtg DURING 2010-01-16T07:11:43+00:00/2010-01-16T08:11:42+00:00,result count: 207,29
BBOX(geom, -74.001758,40.732621,-73.991758,40.742621) AND dtg DURING 2010-01-16T18:54:29+00:00/2010-01-16T19:54:28+00:00,result count: 1177,45
BBOX(geom, -74.018626,40.703065,-74.008626,40.713065) AND dtg DURING 2010-01-17T03:53:35+00:00/2010-01-17T04:53:34+00:00,result count: 63,35
