BBOX(geom, -74.048718,40.679778,-73.948718,40.779778) AND dtg DURING 2009-12-31T12:26:05+00:00/2010-01-01T12:26:04+00:00,result count: 155002,979
BBOX(geom, -74.007756,40.723537,-73.907756,40.823537) AND dtg DURING 2010-01-01T03:40:00+00:00/2010-01-02T03:39:59+00:00,result count: 272740,428
BBOX(geom, -74.032002,40.72898,-73.932002,40.82898) AND dtg DURING 2010-01-01T23:22:28+00:00/2010-01-02T23:22:27+00:00,result count: 317134,723
BBOX(geom, -74.048291,40.667609,-73.948291,40.767609) AND dtg DURING 2010-01-02T09:24:00+00:00/2010-01-03T09:23:59+00:00,result count: 322798,591
BBOX(geom, -74.027821,40.723811,-73.927821,40.823811) AND dtg DURING 2010-01-03T01:07:37+00:00/2010-01-04T01:07:36+00:00,result count: 303254,481
BBOX(geom, -73.999516,40.722717,-73.899516,40.822717) AND dtg DURING 2010-01-03T18:14:00+00:00/2010-01-04T18:13:59+00:00,result count: 291637,674
BBOX(geom, -73.996136,40.723571,-73.896136,40.823571) AND dtg DURING 2010-01-04T06:03:00+00:00/2010-01-05T06:02:59+00:00,result count: 301785,485
BBOX(geom, -74.010556,40.714774,-73.910556,40.814774) AND dtg DURING 2010-01-04T22:01:00+00:00/2010-01-05T22:00:59+00:00,result count: 391947,652
BBOX(geom, -74.028722,40.739261,-73.928722,40.839261) AND dtg DURING 2010-01-05T08:06:23+00:00/2010-01-06T08:06:22+00:00,result count: 320006,523
BBOX(geom, -74.025807,40.710014,-73.925807,40.810014) AND dtg DURING 2010-01-05T23:50:00+00:00/2010-01-06T23:49:59+00:00,result count: 426456,746
BBOX(geom, -74.025319,40.704559,-73.925319,40.804559) AND dtg DURING 2010-01-06T09:08:33+00:00/2010-01-07T09:08:32+00:00,result count: 436572,851
BBOX(geom, -74.037747,40.729442,-73.937747,40.829442) AND dtg DURING 2010-01-07T00:21:36+00:00/2010-01-08T00:21:35+00:00,result count: 399967,715
BBOX(geom, -74.003613,40.650233,-73.903613,40.750233) AND dtg DURING 2010-01-07T09:21:09+00:00/2010-01-08T09:21:08+00:00,result count: 159655,307
BBOX(geom, -74.050397,40.673972,-73.950397,40.773972) AND dtg DURING 2010-01-07T23:40:49+00:00/2010-01-08T23:40:48+00:00,result count: 404734,563
BBOX(geom, -74.04218,40.694076,-73.94218,40.794076) AND dtg DURING 2010-01-08T08:32:20+00:00/2010-01-09T08:32:19+00:00,result count: 500231,831
BBOX(geom, -73.996976,40.730151,-73.896976,40.830151) AND dtg DURING 2010-01-08T21:39:16+00:00/2010-01-09T21:39:15+00:00,result count: 358997,627
BBOX(geom, -74.058408,40.685207,-73.958408,40.785207) AND dtg DURING 2010-01-09T07:19:16+00:00/2010-01-10T07:19:15+00:00,result count: 438011,771
BBOX(geom, -74.057339,40.690082,-73.957339,40.790082) AND dtg DURING 2010-01-09T15:08:00+00:00/2010-01-10T15:07:59+00:00,result count: 438318,634
BBOX(geom, -74.031133,40.687839,-73.931133,40.787839) AND dtg DURING 2010-01-10T06:03:37+00:00/2010-01-11T06:03:36+00:00,result count: 301268,414
