BBOX(geom, -73.865483,40.770855,-73.864483,40.771855) AND dtg DURING 2010-01-08T08:34:00+00:00/2010-01-15T08:33:59+00:00,result count: 1101,2889
BBOX(geom, -73.979084,40.762066,-73.978084,40.763066) AND dtg DURING 2010-01-09T00:10:58+00:00/2010-01-16T00:10:57+00:00,result count: 7254,1245
BBOX(geom, -73.997372,40.72475,-73.996372,40.72575) AND dtg DURING 2010-01-09T09:02:59+00:00/2010-01-16T09:02:58+00:00,result count: 3781,1197
BBOX(geom, -73.977207,40.750629,-73.976207,40.751629) AND dtg DURING 2010-01-09T23:37:26+00:00/2010-01-16T23:37:25+00:00,result count: 3613,1344
BBOX(geom, -74.011647,40.715252,-74.010647,40.716252) AND dtg DURING 2010-01-10T08:35:25+00:00/2010-01-17T08:35:24+00:00,result count: 1371,1189
BBOX(geom, -73.982266,40.765213,-73.981266,40.766213) AND dtg DURING 2010-01-10T23:04:08+00:00/2010-01-17T23:04:07+00:00,result count: 2199,1584
BBOX(geom, -73.977589,40.787285,-73.976589,40.788285) AND dtg DURING 2010-01-11T08:20:11+00:00/2010-01-18T08:20:10+00:00,result count: 2480,197
BBOX(geom, -73.975361,40.744014,-73.974361,40.745014) AND dtg DURING 2010-01-11T21:44:00+00:00/2010-01-18T21:43:59+00:00,result count: 646,1323
BBOX(geom, -73.976612,40.775623,-73.975612,40.776623) AND dtg DURING 2010-01-12T07:41:00+00:00/2010-01-19T07:40:59+00:00,result count: 2447,1290
BBOX(geom, -73.960064,40.762356,-73.959064,40.763356) AND dtg DURING 2010-01-12T19:41:43+00:00/2010-01-19T19:41:42+00:00,result count: 2859,1535
BBOX(geom, -73.997258,40.737121,-73.996258,40.738121) AND dtg DURING 2010-01-13T07:24:29+00:00/2010-01-20T07:24:28+00:00,result count: 4975,1230
BBOX(geom, -74.014126,40.707565,-74.013126,40.708565) AND dtg DURING 2010-01-13T16:23:35+00:00/2010-01-20T16:23:34+00:00,result count: 764,1104
BBOX(geom, -73.989003,40.730842,-73.988003,40.731842) AND dtg DURING 2010-01-14T06:31:00+00:00/2010-01-21T06:30:59+00:00,result count: 4670,1045
BBOX(geom, -73.981991,40.732197,-73.980991,40.733197) AND dtg DURING 2010-01-15T00:03:42+00:00/2010-01-22T00:03:41+00:00,result count: 2867,1015
BBOX(geom, -73.993016,40.740761,-73.992016,40.741761) AND dtg DURING 2010-01-15T12:43:09+00:00/2010-01-22T12:43:08+00:00,result count: 699,1059
