BBOX(geom, -73.865483,40.770855,-73.864483,40.771855),result count: 3502,981
BBOX(geom, -73.979084,40.762066,-73.978084,40.763066),result count: 22847,265
BBOX(geom, -73.997372,40.72475,-73.996372,40.72575),result count: 15163,101
BBOX(geom, -73.977207,40.750629,-73.976207,40.751629),result count: 11670,88
BBOX(geom, -74.011647,40.715252,-74.010647,40.716252),result count: 5479,47
BBOX(geom, -73.982266,40.765213,-73.981266,40.766213),result count: 9075,97
BBOX(geom, -73.977589,40.787285,-73.976589,40.788285),result count: 10613,87
BBOX(geom, -73.975361,40.744014,-73.974361,40.745014),result count: 2303,46
BBOX(geom, -73.976612,40.775623,-73.975612,40.776623),result count: 9706,52
BBOX(geom, -73.960064,40.762356,-73.959064,40.763356),result count: 11540,46
BBOX(geom, -73.997258,40.737121,-73.996258,40.738121),result count: 18564,80
BBOX(geom, -74.014126,40.707565,-74.013126,40.708565),result count: 2491,24
BBOX(geom, -73.989003,40.730842,-73.988003,40.731842),result count: 17624,58
BBOX(geom, -73.981991,40.732197,-73.980991,40.733197),result count: 11631,48
BBOX(geom, -73.993016,40.740761,-73.992016,40.741761),result count: 2240,26
BBOX(geom, -73.991284,40.745403,-73.990284,40.746403),result count: 11810,48
BBOX(geom, -74.004437,40.725441,-74.003437,40.726441),result count: 12370,49
BBOX(geom, -73.991879,40.745872,-73.990879,40.746872),result count: 2149,30
BBOX(geom, -73.979855,40.745636,-73.978855,40.746636),result count: 7189,31
BBOX(geom, -73.784115,40.648208,-73.783115,40.649208),result count: 11734,69
BBOX(geom, -73.945682,40.679458,-73.944682,40.680458),result count: 7,35
BBOX(geom, -73.85872,40.720787,-73.85772,40.721787),result count: 0,17
BBOX(geom, -73.905601,40.797416,-73.904601,40.798416),result count: 2,14
BBOX(geom, -73.888689,40.680857,-73.887689,40.681857),result count: 0,11
BBOX(geom, -73.900355,40.721903,-73.899355,40.722903),result count: 4,12
BBOX(geom, -73.887422,40.725869,-73.886422,40.726869),result count: 2,12
BBOX(geom, -73.9161,40.73456,-73.9151,40.73556),result count: 1,16
BBOX(geom, -73.882293,40.73811,-73.881293,40.73911),result count: 5,13
BBOX(geom, -73.920616,40.778169,-73.919616,40.779169),result count: 4,15
BBOX(geom, -73.900098,40.681994,-73.899098,40.682994),result count: 1,13
BBOX(geom, -73.874177,40.760821,-73.873177,40.761821),result count: 7,30
BBOX(geom, -73.856744,40.688576,-73.855744,40.689576),result count: 0,17
BBOX(geom, -73.990613,40.756515,-73.989613,40.757515),result count: 38286,83
BBOX(geom, -73.917749,40.651175,-73.916749,40.652175),result count: 0,18
BBOX(geom, -73.937831,40.73518,-73.936831,40.73618),result count: 7,18
BBOX(geom, -73.937436,40.74837,-73.936436,40.74937),result count: 289,27
BBOX(geom, -73.921207,40.723025,-73.920207,40.724025),result count: 2,13
BBOX(geom, -73.866378,40.692185,-73.865378,40.693185),result count: 1,22
BBOX(geom, -73.970208,40.79899,-73.969208,40.79999),result count: 3414,24
BBOX(geom, -73.995819,40.698879,-73.994819,40.699879),result count: 24,12
BBOX(geom, -73.99018,40.713943,-73.98918,40.714943),result count: 2208,17
BBOX(geom, -73.994904,40.748415,-73.993904,40.749415),result count: 1837,31
BBOX(geom, -73.99018,40.713943,-73.98918,40.714943),result count: 2208,37
BBOX(geom, -73.99018,40.713943,-73.98918,40.714943),result count: 2208,30
BBOX(geom, -73.994904,40.748415,-73.993904,40.749415),result count: 1837,35
BBOX(geom, -73.994904,40.748415,-73.993904,40.749415),result count: 1837,38
BBOX(geom, -73.994904,40.748415,-73.993904,40.749415),result count: 1837,32
BBOX(geom, -73.994904,40.748415,-73.993904,40.749415),result count: 1837,27
BBOX(geom, -73.994904,40.748415,-73.993904,40.749415),result count: 1837,33
BBOX(geom, -73.995263,40.711767,-73.994263,40.712767),result count: 144,49
BBOX(geom, -73.994904,40.748415,-73.993904,40.749415),result count: 1837,26
BBOX(geom, -73.994904,40.748415,-73.993904,40.749415),result count: 1837,30
BBOX(geom, -73.994904,40.748415,-73.993904,40.749415),result count: 1837,23
BBOX(geom, -74.008305,40.725193,-74.007305,40.726193),result count: 8540,25
BBOX(geom, -74.008305,40.725193,-74.007305,40.726193),result count: 8540,43
BBOX(geom, -73.994904,40.748415,-73.993904,40.749415),result count: 1837,25
BBOX(geom, -74.008305,40.725193,-74.007305,40.726193),result count: 8540,30
BBOX(geom, -73.994904,40.748415,-73.993904,40.749415),result count: 1837,19
BBOX(geom, -74.005382,40.736502,-74.004382,40.737502),result count: 4614,26
BBOX(geom, -73.994904,40.748415,-73.993904,40.749415),result count: 1837,19
BBOX(geom, -73.865483,40.770855,-73.864483,40.771855),result count: 3502,583
BBOX(geom, -73.979084,40.762066,-73.978084,40.763066),result count: 22847,176
BBOX(geom, -73.997372,40.72475,-73.996372,40.72575),result count: 15163,107
BBOX(geom, -73.977207,40.750629,-73.976207,40.751629),result count: 11670,74
BBOX(geom, -74.011647,40.715252,-74.010647,40.716252),result count: 5479,67
BBOX(geom, -73.982266,40.765213,-73.981266,40.766213),result count: 9075,72
BBOX(geom, -73.977589,40.787285,-73.976589,40.788285),result count: 10613,42
BBOX(geom, -73.975361,40.744014,-73.974361,40.745014),result count: 2303,35
BBOX(geom, -73.976612,40.775623,-73.975612,40.776623),result count: 9706,38
BBOX(geom, -73.960064,40.762356,-73.959064,40.763356),result count: 11540,44
BBOX(geom, -73.997258,40.737121,-73.996258,40.738121),result count: 18564,73
BBOX(geom, -74.014126,40.707565,-74.013126,40.708565),result count: 2491,21
BBOX(geom, -73.989003,40.730842,-73.988003,40.731842),result count: 17624,52
BBOX(geom, -73.981991,40.732197,-73.980991,40.733197),result count: 11631,40
BBOX(geom, -73.993016,40.740761,-73.992016,40.741761),result count: 2240,18
BBOX(geom, -73.991284,40.745403,-73.990284,40.746403),result count: 11810,38
BBOX(geom, -74.004437,40.725441,-74.003437,40.726441),result count: 12370,47
BBOX(geom, -73.991879,40.745872,-73.990879,40.746872),result count: 2149,17
BBOX(geom, -73.979855,40.745636,-73.978855,40.746636),result count: 7189,27
BBOX(geom, -73.784115,40.648208,-73.783115,40.649208),result count: 11734,51
BBOX(geom, -73.945682,40.679458,-73.944682,40.680458),result count: 7,14
BBOX(geom, -73.85872,40.720787,-73.85772,40.721787),result count: 0,48
BBOX(geom, -73.905601,40.797416,-73.904601,40.798416),result count: 2,12
BBOX(geom, -73.888689,40.680857,-73.887689,40.681857),result count: 0,10
BBOX(geom, -73.900355,40.721903,-73.899355,40.722903),result count: 4,10
BBOX(geom, -73.887422,40.725869,-73.886422,40.726869),result count: 2,8
BBOX(geom, -73.9161,40.73456,-73.9151,40.73556),result count: 1,10
BBOX(geom, -73.882293,40.73811,-73.881293,40.73911),result count: 5,10
BBOX(geom, -73.920616,40.778169,-73.919616,40.779169),result count: 4,26
BBOX(geom, -73.900098,40.681994,-73.899098,40.682994),result count: 1,11
BBOX(geom, -73.874177,40.760821,-73.873177,40.761821),result count: 7,15
BBOX(geom, -73.856744,40.688576,-73.855744,40.689576),result count: 0,11
BBOX(geom, -73.990613,40.756515,-73.989613,40.757515),result count: 38286,78
BBOX(geom, -73.917749,40.651175,-73.916749,40.652175),result count: 0,12
BBOX(geom, -73.937831,40.73518,-73.936831,40.73618),result count: 7,8
BBOX(geom, -73.937436,40.74837,-73.936436,40.74937),result count: 289,12
BBOX(geom, -73.921207,40.723025,-73.920207,40.724025),result count: 2,8
BBOX(geom, -73.866378,40.692185,-73.865378,40.693185),result count: 1,14
BBOX(geom, -73.970208,40.79899,-73.969208,40.79999),result count: 3414,15
BBOX(geom, -73.995819,40.698879,-73.994819,40.699879),result count: 24,8
BBOX(geom, -73.99018,40.713943,-73.98918,40.714943),result count: 2208,18
BBOX(geom, -73.994904,40.748415,-73.993904,40.749415),result count: 1837,22
BBOX(geom, -73.99018,40.713943,-73.98918,40.714943),result count: 2208,20
BBOX(geom, -73.99018,40.713943,-73.98918,40.714943),result count: 2208,26
BBOX(geom, -73.994904,40.748415,-73.993904,40.749415),result count: 1837,49
BBOX(geom, -73.994904,40.748415,-73.993904,40.749415),result count: 1837,45
BBOX(geom, -73.994904,40.748415,-73.993904,40.749415),result count: 1837,31
BBOX(geom, -73.994904,40.748415,-73.993904,40.749415),result count: 1837,31
BBOX(geom, -73.994904,40.748415,-73.993904,40.749415),result count: 1837,28
BBOX(geom, -73.995263,40.711767,-73.994263,40.712767),result count: 144,33
BBOX(geom, -73.994904,40.748415,-73.993904,40.749415),result count: 1837,23
BBOX(geom, -73.994904,40.748415,-73.993904,40.749415),result count: 1837,17
BBOX(geom, -73.994904,40.748415,-73.993904,40.749415),result count: 1837,55
BBOX(geom, -74.008305,40.725193,-74.007305,40.726193),result count: 8540,32
BBOX(geom, -74.008305,40.725193,-74.007305,40.726193),result count: 8540,29
BBOX(geom, -73.994904,40.748415,-73.993904,40.749415),result count: 1837,19
BBOX(geom, -74.008305,40.725193,-74.007305,40.726193),result count: 8540,29
BBOX(geom, -73.994904,40.748415,-73.993904,40.749415),result count: 1837,21
BBOX(geom, -74.005382,40.736502,-74.004382,40.737502),result count: 4614,25
BBOX(geom, -73.994904,40.748415,-73.993904,40.749415),result count: 1837,21
