BBOX(geom, -73.999218,40.729278,-73.998218,40.730278),result count: 5448,988
BBOX(geom, -73.958256,40.773037,-73.957256,40.774037),result count: 8170,150
BBOX(geom, -73.982502,40.77848,-73.981502,40.77948),result count: 13767,176
BBOX(geom, -73.998791,40.717109,-73.997791,40.718109),result count: 2414,84
BBOX(geom, -73.978321,40.773311,-73.977321,40.774311),result count: 5049,55
BBOX(geom, -73.950016,40.772217,-73.949016,40.773217),result count: 8002,55
BBOX(geom, -73.946636,40.773071,-73.945636,40.774071),result count: 7638,47
BBOX(geom, -73.961056,40.764274,-73.960056,40.765274),result count: 2586,37
BBOX(geom, -73.979222,40.788761,-73.978222,40.789761),result count: 1305,32
BBOX(geom, -73.976307,40.759514,-73.975307,40.760514),result count: 12531,88
BBOX(geom, -73.975819,40.754059,-73.974819,40.755059),result count: 6767,42
BBOX(geom, -73.988247,40.778942,-73.987247,40.779942),result count: 5457,31
BBOX(geom, -73.954113,40.699733,-73.953113,40.700733),result count: 9,16
BBOX(geom, -74.000897,40.723472,-73.999897,40.724472),result count: 2801,31
BBOX(geom, -73.99268,40.743576,-73.99168,40.744576),result count: 16690,61
BBOX(geom, -73.947476,40.779651,-73.946476,40.780651),result count: 5273,43
BBOX(geom, -74.008908,40.734707,-74.007908,40.735707),result count: 4582,37
BBOX(geom, -74.007839,40.739582,-74.006839,40.740582),result count: 6769,87
BBOX(geom, -73.981633,40.737339,-73.980633,40.738339),result count: 10380,60
BBOX(geom, -73.99915,40.725574,-73.99815,40.726574),result count: 4820,38
BBOX(geom, -73.865483,40.770855,-73.864483,40.771855),result count: 3502,44
BBOX(geom, -73.979084,40.762066,-73.978084,40.763066),result count: 22847,125
BBOX(geom, -73.997372,40.72475,-73.996372,40.72575),result count: 15163,52
BBOX(geom, -73.977207,40.750629,-73.976207,40.751629),result count: 11670,54
BBOX(geom, -74.011647,40.715252,-74.010647,40.716252),result count: 5479,37
BBOX(geom, -73.982266,40.765213,-73.981266,40.766213),result count: 9075,55
BBOX(geom, -73.977589,40.787285,-73.976589,40.788285),result count: 10613,39
BBOX(geom, -73.975361,40.744014,-73.974361,40.745014),result count: 2303,27
BBOX(geom, -73.976612,40.775623,-73.975612,40.776623),result count: 9706,35
BBOX(geom, -73.960064,40.762356,-73.959064,40.763356),result count: 11540,43
BBOX(geom, -73.997258,40.737121,-73.996258,40.738121),result count: 18564,54
BBOX(geom, -74.014126,40.707565,-74.013126,40.708565),result count: 2491,17
BBOX(geom, -73.989003,40.730842,-73.988003,40.731842),result count: 17624,39
BBOX(geom, -73.981991,40.732197,-73.980991,40.733197),result count: 11631,31
BBOX(geom, -73.993016,40.740761,-73.992016,40.741761),result count: 2240,16
BBOX(geom, -73.991284,40.745403,-73.990284,40.746403),result count: 11810,33
BBOX(geom, -74.004437,40.725441,-74.003437,40.726441),result count: 12370,77
BBOX(geom, -73.991879,40.745872,-73.990879,40.746872),result count: 2149,24
BBOX(geom, -73.979855,40.745636,-73.978855,40.746636),result count: 7189,31
BBOX(geom, -73.784115,40.648208,-73.783115,40.649208),result count: 11734,42
BBOX(geom, -73.985966,40.747089,-73.984966,40.748089),result count: 15055,48
BBOX(geom, -73.961605,40.774589,-73.960605,40.775589),result count: 8554,34
BBOX(geom, -73.982228,40.746296,-73.981228,40.747296),result count: 12486,39
BBOX(geom, -73.961514,40.780235,-73.960514,40.781235),result count: 5873,21
BBOX(geom, -73.983219,40.774696,-73.982219,40.775696),result count: 13890,37
BBOX(geom, -74.008053,40.731621,-74.007053,40.732621),result count: 8032,26
BBOX(geom, -73.99271,40.753216,-73.99171,40.754216),result count: 10309,44
BBOX(geom, -74.016331,40.711082,-74.015331,40.712082),result count: 13983,46
BBOX(geom, -73.984417,40.72504,-73.983417,40.72604),result count: 15171,43
BBOX(geom, -73.985249,40.773578,-73.984249,40.774578),result count: 5128,24
BBOX(geom, -73.961888,40.77969,-73.960888,40.78069),result count: 6308,25
BBOX(geom, -73.971264,40.76128,-73.970264,40.76228),result count: 14471,43
BBOX(geom, -73.981068,40.774662,-73.980068,40.775662),result count: 12098,29
BBOX(geom, -73.994847,40.740364,-73.993847,40.741364),result count: 14139,35
BBOX(geom, -73.989445,40.738311,-73.988445,40.739311),result count: 3449,15
BBOX(geom, -73.985577,40.758255,-73.984577,40.759255),result count: 16607,41
BBOX(geom, -74.008969,40.734352,-74.007969,40.735352),result count: 2942,21
BBOX(geom, -73.959286,40.777649,-73.958286,40.778649),result count: 7525,26
BBOX(geom, -73.963742,40.751415,-73.962742,40.752415),result count: 37,10
BBOX(geom, -73.993084,40.714,-73.992084,40.715),result count: 1742,16
BBOX(geom, -73.976382,40.681506,-73.975382,40.682506),result count: 544,14
BBOX(geom, -73.866686,40.791924,-73.865686,40.792924),result count: 0,10
BBOX(geom, -73.865442,40.706368,-73.864442,40.707368),result count: 1,11
BBOX(geom, -73.979565,40.65047,-73.978565,40.65147),result count: 0,11
BBOX(geom, -73.899821,40.761112,-73.898821,40.762112),result count: 9,12
BBOX(geom, -73.851271,40.745934,-73.850271,40.746934),result count: 4,7
BBOX(geom, -73.966279,40.696939,-73.965279,40.697939),result count: 4,9
BBOX(geom, -73.874012,40.658492,-73.873012,40.659492),result count: 0,10
BBOX(geom, -73.943346,40.755336,-73.942346,40.756336),result count: 22,14
BBOX(geom, -73.933049,40.739122,-73.932049,40.740122),result count: 9,15
BBOX(geom, -73.963223,40.692931,-73.962223,40.693931),result count: 19,12
BBOX(geom, -73.893059,40.783728,-73.892059,40.784728),result count: 1,13
