BBOX(geom, -74.003718,40.724778,-73.993718,40.734778),result count: 499502,3234
BBOX(geom, -73.962756,40.768537,-73.952756,40.778537),result count: 530799,1394
BBOX(geom, -73.987002,40.77398,-73.977002,40.78398),result count: 381057,2519
BBOX(geom, -74.003291,40.712609,-73.993291,40.722609),result count: 209928,514
BBOX(geom, -73.982821,40.768811,-73.972821,40.778811),result count: 351972,760
BBOX(geom, -73.954516,40.767717,-73.944516,40.777717),result count: 317666,723
BBOX(geom, -73.951136,40.768571,-73.941136,40.778571),result count: 179899,499
BBOX(geom, -73.965556,40.759774,-73.955556,40.769774),result count: 429276,860
BBOX(geom, -73.983722,40.784261,-73.973722,40.794261),result count: 209937,349
BBOX(geom, -73.980807,40.755014,-73.970807,40.765014),result count: 888358,1868
BBOX(geom, -73.980319,40.749559,-73.970319,40.759559),result count: 887689,1770
BBOX(geom, -73.992747,40.774442,-73.982747,40.784442),result count: 102123,1780
BBOX(geom, -73.958613,40.695233,-73.948613,40.705233),result count: 698,27
BBOX(geom, -74.005397,40.718972,-73.995397,40.728972),result count: 444609,862
BBOX(geom, -73.99718,40.739076,-73.98718,40.749076),result count: 570581,1303
BBOX(geom, -73.951976,40.775151,-73.941976,40.785151),result count: 237690,926
BBOX(geom, -74.013408,40.730207,-74.003408,40.740207),result count: 262579,504
BBOX(geom, -74.012339,40.735082,-74.002339,40.745082),result count: 326152,622
BBOX(geom, -73.986133,40.732839,-73.976133,40.742839),result count: 411619,720
BBOX(geom, -74.00365,40.721074,-73.99365,40.731074),result count: 455288,842
BBOX(geom, -73.869983,40.766355,-73.859983,40.776355),result count: 95751,188
BBOX(geom, -73.983584,40.757566,-73.973584,40.767566),result count: 787606,1513
BBOX(geom, -74.001872,40.72025,-73.991872,40.73025),result count: 470726,859
BBOX(geom, -73.981707,40.746129,-73.971707,40.756129),result count: 781444,1428
BBOX(geom, -74.016147,40.710752,-74.006147,40.720752),result count: 255025,424
BBOX(geom, -73.986766,40.760713,-73.976766,40.770713),result count: 726572,1315
BBOX(geom, -73.982089,40.782785,-73.972089,40.792785),result count: 309386,494
BBOX(geom, -73.979861,40.739514,-73.969861,40.749514),result count: 389012,696
BBOX(geom, -73.981112,40.771123,-73.971112,40.781123),result count: 189264,409
BBOX(geom, -73.964564,40.757856,-73.954564,40.767856),result count: 351349,608
